Sonar_1,Sonar_2,Sonar_3,Sonar_4,Sonar_5,Sonar_6,Sonar_7,Sonar_8,Sonar_9,Sonar_10,Sonar_11,Sonar_12,Sonar_13,Sonar_14,Sonar_15,Sonar_16,Sonar_17,Sonar_18,Sonar_19,Sonar_20,Sonar_21,Sonar_22,Sonar_23,Sonar_24,Sonar_25,Sonar_26,Sonar_27,Sonar_28,Sonar_29,Sonar_30,Sonar_31,Sonar_32,Sonar_33,Sonar_34,Sonar_35,Sonar_36,Sonar_37,Sonar_38,Sonar_39,Sonar_40,Sonar_41,Sonar_42,Sonar_43,Sonar_44,Sonar_45,Sonar_46,Sonar_47,Sonar_48,Sonar_49,Sonar_50,Sonar_51,Sonar_52,Sonar_53,Sonar_54,Sonar_55,Sonar_56,Sonar_57,Sonar_58,Sonar_59,Sonar_60,Label,Radar_Signal,Infrared,Speed,Threat
0.342730925,0.134576267,0.094418898,0.831518333,0.918397542,0.649788047,0.103434115,0.402027217,0.7289392,0.779820884,0.118218622,3.07E-05,0.712137046,0.356596176,0.254481332,0.01289747,0.540299407,0.851150735,0.957631646,0.565744951,0.514461328,0.085056385,0.548872802,0.379979079,0.607135281,0.388726348,0.240299123,0.094965275,0.314918445,0.096644834,0.176896951,0.987336159,0.444103557,0.531871767,0.873618529,0.9955689,0.582714449,0.812473821,0.326941024,0.305743957,0.402703721,0.672507263,0.682191689,0.315239435,0.133209924,0.632396256,0.128325862,0.578492508,0.693422128,0.700611496,0.753472111,0.872859422,0.499958992,0.73024919,0.619172735,0.18663994,0.025689645,0.284541386,0.443033706,0.617105944,R,45.50517048,0.959843427,33.72205357,0
0.849959331,0.196245717,0.12554979,0.963479947,0.108044559,0.47849107,0.585563729,0.541374421,0.086032157,0.057026914,0.105483427,0.585587684,0.544344888,0.233740792,0.637774142,0.820067502,0.04157896,0.498129944,0.689310412,0.252311927,0.307770905,0.613637903,0.897935293,0.80992442,0.583130219,0.730221718,0.36482247,0.640965528,0.466181591,0.189936136,0.701738274,0.556464637,0.358621582,0.91133919,0.020934118,0.315773151,0.056881398,0.766527316,0.702107454,0.331352219,0.675662902,0.395937226,0.756253791,0.454183663,0.412279728,0.934729915,0.2508791,0.12044734,0.584543113,0.969321812,0.377839214,0.062036764,0.339305267,0.505931654,0.161923007,0.658102218,0.997749389,0.451739476,0.354728557,0.400704167,M,29.06503294,0.520089938,20.18665021,1
0.115146178,0.883273601,0.414825656,0.387274411,0.659690273,0.442033421,0.648233469,0.06144629,0.813723344,0.940503953,0.648765386,0.954565929,0.151432314,0.477416189,0.601806734,0.581736647,0.401461779,0.338084409,0.126824023,0.391742451,0.162660815,0.734365676,0.208830935,0.058565305,0.552366138,0.595229733,0.871913061,0.576981612,0.345480854,0.803011882,0.540278893,0.079280285,0.56585056,0.908018545,0.396312625,0.296325802,0.143469457,0.151445522,0.432771484,0.595679824,0.080615405,0.939568589,0.755133617,0.586623918,0.828438671,0.080186757,0.476838878,0.630093127,0.828652906,0.78346956,0.27706925,0.94088017,0.124345841,0.875133619,0.97094025,0.177153523,0.722066064,0.040285519,0.405422825,0.516283299,R,23.35790831,0.400699281,43.11901923,0
0.580645226,0.935937248,0.672250687,0.481277951,0.809675036,0.950532821,0.022066149,0.982521272,0.086132139,0.814386779,0.280334753,0.132179658,0.43985564,0.643956579,0.380951845,0.054565408,0.59946114,0.902403276,0.383215366,0.216332778,0.442577346,0.048362711,0.820487584,0.826340811,0.588000463,0.353102889,0.799783364,0.554687025,0.825932309,0.631458793,0.784405473,0.598562993,0.414141068,0.95794586,0.541113825,0.605089519,0.220487639,0.625650789,0.571607649,0.184838398,0.059587097,0.60435932,0.763692269,0.523401371,0.226772625,0.666521977,0.080105727,0.441833705,0.163366758,0.184459051,0.202293949,0.386707057,0.051150206,0.397793441,0.511707447,0.483294285,0.3827841,0.839146608,0.145326692,0.505696744,R,73.59844888,0.521422042,9.053144956,0
0.062041417,0.071155679,0.57386585,0.566018425,0.878033513,0.557873676,0.95979102,0.048694848,0.098007685,0.044065862,0.18527685,0.541270111,0.645572181,0.045585158,0.94597089,0.842165377,0.296612482,0.07718753,0.169887073,0.126944414,0.123283779,0.518561689,0.245847442,0.358139717,0.989505333,0.684314249,0.948980667,0.142556555,0.382139475,0.554731803,0.076758062,0.004187444,0.670434334,0.641819517,0.41078881,0.489644076,0.415443001,0.024005045,0.335371606,0.177082255,0.098424189,0.956720434,0.599359725,0.728656284,0.315363743,0.393147129,0.236923994,0.096965671,0.179031637,0.797514045,0.677545805,0.546928876,0.475089873,0.922434284,0.072734948,0.280600813,0.349937854,0.782425812,0.99251462,0.240670515,M,0.784492124,0.778988506,27.21183788,1
0.874307334,0.83062276,0.224657398,0.39933258,0.409672869,0.978220669,0.180891901,0.799157971,0.334192714,0.730870346,0.420011004,0.578359763,0.832611773,0.804165565,0.866423184,0.059617325,0.692050553,0.139987377,0.415818568,0.548588415,0.402739485,0.519611676,0.996526309,0.135217314,0.675456045,0.396000966,0.133009799,0.158736763,0.949273106,0.879601497,0.90704196,0.991532776,0.20831539,0.355439337,0.66921903,0.48380254,0.418389533,0.357811249,0.593780632,0.575593429,0.161457834,0.471739838,0.553471776,0.570286939,0.210107193,0.742271392,0.025199095,0.354831856,0.780212649,0.563892921,0.261162433,0.694953119,0.567390944,0.796243609,0.735025186,0.610107922,0.488177675,0.133182126,0.261333018,0.419099473,M,53.92305273,0.340108937,47.5275186,1
0.599299287,0.513707855,0.288184526,0.006464358,0.496239222,0.285625989,0.734608301,0.023946265,0.584827811,0.941474238,0.174409267,0.471649491,0.091421992,0.625681912,0.550531681,0.407365524,0.521377021,0.896574658,0.196294302,0.022564512,0.861664885,0.577117082,0.890658455,0.596945223,0.81016109,0.429673363,0.749859931,0.913041467,0.572122964,0.180785151,0.268797615,0.198644577,0.246857028,0.306415449,0.555133787,0.587991629,0.426499747,0.61542078,0.081574926,0.087788237,0.17182946,0.518077498,0.213994679,0.283284403,0.400312836,0.811866124,0.013862136,0.64937882,0.668876531,0.79865578,0.932752939,0.020137849,0.153783706,0.886171294,0.458518562,0.564590639,0.663027204,0.679066604,0.931740403,0.996949417,R,79.3766807,0.178706121,31.26988149,0
0.720157461,0.287221209,0.879752402,0.049220915,0.231080853,0.897385717,0.256191514,0.22065106,0.138125293,0.859111758,0.500058259,0.674893203,0.239066384,0.758040421,0.760005545,0.312598025,0.410682633,0.209690277,0.976561023,0.645602577,0.934543881,0.303385544,0.781890913,0.765858644,0.691655652,0.965638975,0.393555336,0.130717324,0.671708859,0.7293098,0.575060573,0.206817893,0.504455942,0.312189737,0.427466528,0.645218576,0.745214743,0.232224691,0.405325361,0.269161571,0.198631614,0.78338722,0.909252694,0.370232186,0.751278924,0.896995289,0.846124211,0.182813389,0.956291882,0.37667644,0.339240661,0.062431327,0.486173654,0.109013616,0.248539821,0.316942622,0.808826323,0.87548865,0.302466317,0.858698121,R,26.62282863,0.584936118,40.84842252,0
0.857230937,0.76465095,0.146695114,0.690322847,0.945024065,0.682540479,0.331616849,0.500579317,0.645725043,0.510570409,0.119952942,0.312064045,0.802396031,0.861418046,0.137300033,0.952386752,0.328822618,0.662313739,0.751825146,0.811946235,0.945749702,0.312919548,0.858506455,0.131686903,0.705040906,0.74197773,0.677723241,0.252314736,0.873043147,0.168858463,0.053634792,0.717464991,0.475475715,0.84909802,0.383397141,0.168278589,0.836442192,0.548909632,0.189195792,0.720383999,0.511113638,0.604312982,0.460898338,0.828708984,0.829562716,0.709388822,0.105401377,0.838853862,0.671012981,0.697024166,0.36298284,0.879279556,0.7253716,0.112590467,0.407778034,0.886380362,0.047196702,0.96141662,0.679162568,0.631375978,R,60.32915106,0.665204103,32.67803628,0
0.270559256,0.248791789,0.942058219,0.298272454,0.775505297,0.393121798,0.139254071,0.010715298,0.544257337,0.975778819,0.369136194,0.357192334,0.344091618,0.520543837,0.440664883,0.879914627,0.505520792,0.507757838,0.138371595,0.982739541,0.249972891,0.073364067,0.663146249,0.59536637,0.415145654,0.422192234,0.785063921,0.19571264,0.820253319,0.648747114,0.418969774,0.458028617,0.256647207,0.752114333,0.512874742,0.320854543,0.596050116,0.995734452,0.43526228,0.920691401,0.34501684,0.054732707,0.204242106,0.418695143,0.219634929,0.000227038,0.915001538,0.843879411,0.742292231,0.167814596,0.120363576,0.067604749,0.724029189,0.928807961,0.430535821,0.119140672,0.512392821,0.348831907,0.374824924,0.621330624,M,66.89001056,0.712718003,41.96854318,1
0.718718113,0.110603599,0.035590231,0.994330303,0.232728349,0.053830525,0.189875329,0.038957846,0.391810895,0.802401784,0.34124445,0.444183407,0.675586774,0.50889407,0.861445686,0.866035675,0.009910695,0.778046306,0.4607336,0.988840541,0.483232076,0.986895945,0.754569361,0.248604885,0.538394979,0.992135639,0.857530608,0.097366894,0.706371997,0.345579586,0.006982262,0.403480969,0.234754422,0.818869271,0.337330609,0.827523694,0.000597939,0.30781915,0.241165214,0.233567361,0.06818662,0.18712427,0.55554957,0.291361073,0.417394782,0.37686688,0.875904925,0.905298999,0.492956972,0.33015595,0.106800704,0.953402879,0.060226945,0.297650278,0.298066201,0.320401286,0.164286843,0.783161431,0.122497862,0.634906659,R,65.50246964,0.881987591,47.22439399,0
0.123846027,0.070535638,0.909429504,0.190128766,0.821250155,0.544630871,0.07785652,0.955448191,0.246961167,0.859645345,0.168810006,0.853942882,0.013228813,0.511780457,0.769442579,0.934795517,0.909202136,0.81962487,0.88819135,0.199219686,0.284184296,0.288968525,0.377053931,0.39332067,0.544555325,0.159879763,0.691246664,0.167566539,0.310308482,0.503345131,0.796440562,0.739469233,0.645534356,0.155773261,0.547045346,0.087446502,0.377363177,0.41351653,0.039811439,0.273988099,0.955649467,0.953632608,0.352327054,0.043100109,0.179094939,0.392217793,0.947779698,0.141199064,0.763515844,0.108682539,0.981257577,0.381616499,0.775234539,0.342591083,0.627668877,0.192016085,0.146021019,0.93806414,0.917647278,0.88746894,M,44.58496342,0.371174121,13.64608638,1
0.62543345,0.808268211,0.069036937,0.334789042,0.313703125,0.635645322,0.355957773,0.148506782,0.596467075,0.814383921,0.382123494,0.132268715,0.196688197,0.237483305,0.299897593,0.642795071,0.600945485,0.696079862,0.362501985,0.823997652,0.204087661,0.469040748,0.800938722,0.180158648,0.109863114,0.883683968,0.342929663,0.683870125,0.025348604,0.690046888,0.316101312,0.055740854,0.609812762,0.240803816,0.386807242,0.080580812,0.147163251,0.297977235,0.089759501,0.910826265,0.006047043,0.483860219,0.123247458,0.307679089,0.92605956,0.161694553,0.96583232,0.205794377,0.741566108,0.546677265,0.884478728,0.553993256,0.534559219,0.195458,0.166229362,0.916489151,0.327838199,0.372082255,0.759823658,0.338823482,R,34.65779879,0.075354896,8.483054063,0
0.952062447,0.737927769,0.597429243,0.880895161,0.049605908,0.257062692,0.465036334,0.226978539,0.743905187,0.919208031,0.42377012,0.3421326,0.961550732,0.444852433,0.4890484,0.351649872,0.909548473,0.568955483,0.762174587,0.811806718,0.341849042,0.433694331,0.848471774,0.363255352,0.793935133,0.940992323,0.623210373,0.741627287,0.805097312,0.845039649,0.395053338,0.051263459,0.401876271,0.67375623,0.450350386,0.748963151,0.356982429,0.634744141,0.186419805,0.749369437,0.545695969,0.204064389,0.291911173,0.748608709,0.482601236,0.21603144,0.96727119,0.71512502,0.957134833,0.427105045,0.475100341,0.897955216,0.52504934,0.707278912,0.252172877,0.446726469,0.123449866,0.205980036,0.000943415,0.039265052,R,83.5924073,0.958348584,24.19953752,0
0.977283823,0.242353695,0.66331071,0.839099699,0.550660459,0.1531445,0.728116437,0.60025141,0.731250589,0.769746623,0.975410368,0.57356328,0.341641113,0.648464557,0.068440709,0.897397318,0.119381011,0.327842838,0.815745381,0.597312378,0.39363552,0.473435659,0.854547393,0.340004386,0.869649685,0.088134431,0.776798437,0.847547633,0.181817653,0.430346532,0.165499775,0.706604129,0.535347768,0.635323347,0.196486967,0.211745862,0.041497326,0.322067535,0.559744661,0.857934914,0.666927447,0.435396323,0.953120114,0.719245201,0.930165203,0.527587973,0.258904275,0.052826686,0.726084851,0.121302998,0.302775128,0.532470908,0.564416588,0.600583197,0.16625533,0.379737405,0.617194227,0.969818865,0.727631138,0.922603757,M,75.8445957,0.435011927,35.09312134,1
0.762212058,0.591716969,0.192023369,0.666685652,0.623379566,0.60246917,0.489785868,0.528656604,0.334442527,0.519312693,0.197555906,0.805174397,0.185776955,0.08496629,0.436246026,0.65830744,0.437716825,0.276754132,0.558171184,0.347002335,0.93286769,0.92264514,0.50237182,0.327883994,0.737132414,0.036712943,0.474769006,0.336323394,0.920535885,0.012003027,0.552814876,0.740663581,0.485017988,0.08540303,0.97246139,0.518010431,0.614186244,0.236609783,0.483498085,0.429149492,0.074895842,0.106160354,0.83747252,0.239819952,0.194958271,0.504911451,0.768747131,0.061946519,0.57680792,0.119210443,0.036461051,0.052743952,0.834164108,0.117972484,0.045151364,0.437899887,0.843993472,0.262408376,0.421712618,0.039922533,R,32.12551734,0.62325751,11.35956266,0
0.449078514,0.577613081,0.570907054,0.332426692,0.315533181,0.106623619,0.366798321,0.099494669,0.766595945,0.966274298,0.970074457,0.865071099,0.600792149,0.700865697,0.285205803,0.63077042,0.455649549,0.48201734,0.75777656,0.281918356,0.318039612,0.924641791,0.056224295,0.485634298,0.9128008,0.610363008,0.546407074,0.249744179,0.343275489,0.852048416,0.559218132,0.514742194,0.099579714,0.016028156,0.963685189,0.376986167,0.603213062,0.079715073,0.683114286,0.932566709,0.575665253,0.126115322,0.581721527,0.766347213,0.406416537,0.879837748,0.648682953,0.899248918,0.623505311,0.131287972,0.309691711,0.201794948,0.908826498,0.760400067,0.676398369,0.30096632,0.184044772,0.756451088,0.474157946,0.225789552,R,10.30191944,0.666305323,0.205072522,0
0.616621978,0.040333852,0.326170254,0.468556995,0.147958334,0.984654478,0.209097365,0.13035313,0.203534874,0.769061133,0.425505659,0.56541594,0.021009157,0.034431309,0.44582555,0.816655243,0.885238879,0.086706568,0.538363102,0.913229686,0.387972754,0.829565831,0.133695654,0.93539449,0.751423318,0.941334393,0.676617234,0.363403932,0.938181173,0.275566776,0.332172522,0.700808418,0.7653163,0.929403484,0.204802409,0.797998035,0.738546053,0.063794556,0.387223141,0.282765457,0.304490424,0.98294688,0.642777413,0.717676158,0.976617637,0.377201782,0.801840168,0.434530963,0.869533672,0.180657541,0.947686177,0.218771708,0.326220507,0.756192234,0.393755142,0.608211377,0.444573501,0.742369937,0.228331252,0.058457987,R,7.180754545,0.546513709,17.14675579,0
0.299929397,0.474308665,0.168020052,0.35479729,0.399983018,0.057391844,0.583307248,0.884343428,0.151742913,0.597808013,0.664739205,0.41933468,0.701097587,0.410731543,0.504637288,0.007353045,0.691720114,0.661342679,0.038400877,0.368250107,0.979031841,0.420736563,0.501945405,0.909930158,0.717261876,0.582070131,0.797804681,0.864366266,0.456888072,0.475108365,0.386050936,0.96670614,0.697166254,0.083223066,0.862959623,0.480559941,0.068753906,0.549717255,0.417164279,0.877749405,0.203994604,0.826464609,0.557688691,0.054610303,0.971845301,0.512615244,0.290876854,0.469406842,0.857857784,0.304903124,0.192676396,0.129071247,0.297859398,0.780048087,0.471626365,0.227481604,0.166185,0.332729477,0.939924373,0.343026713,M,9.42759779,0.20525753,48.44296677,1
0.988124076,0.485230456,0.179163918,0.891140092,0.460355373,0.709671344,0.983711583,0.05017535,0.09669456,0.720456741,0.281825003,0.184301397,0.03936188,0.021846712,0.774485603,0.134433427,0.467720616,0.605896815,0.428351801,0.027106652,0.783501503,0.010513225,0.761889894,0.893304494,0.432839921,0.535542473,0.476983393,0.389208619,0.887424535,0.893933511,0.335816365,0.615069754,0.926907562,0.962058499,0.50895904,0.452824805,0.278694316,0.958871873,0.142814304,0.579829576,0.282550268,0.27900829,0.404968587,0.998792936,0.054966307,0.578541818,0.082572158,0.15452083,0.439562942,0.510460131,0.258792408,0.316457131,0.08696702,0.303219784,0.966558439,0.944707382,0.33487829,0.570853936,0.909595391,0.006183823,R,58.28693612,0.75514305,34.74837303,0
0.81068357,0.948369553,0.091325734,0.161447686,0.960746303,0.537540144,0.014196634,0.257631999,0.449943674,0.692908911,0.733160378,0.995421513,0.287511199,0.538220102,0.533323548,0.405645259,0.169161894,0.977456563,0.853317187,0.498333028,0.603245423,0.227261054,0.54378707,0.694970133,0.515167028,0.990285171,0.611341656,0.370973713,0.772152028,0.170462512,0.384515814,0.34695895,0.431807095,0.781779826,0.484173032,0.79401445,0.576488903,0.342069435,0.809978744,0.238289671,0.22438298,0.504502924,0.260849246,0.009087035,0.648297527,0.511093821,0.445517814,0.966968515,0.571199184,0.863431578,0.139450236,0.569206463,0.867979627,0.583105757,0.718014178,0.372043568,0.092449517,0.457900295,0.394479391,0.867060182,R,5.166217583,0.803751974,20.0662722,0
0.243995302,0.966734228,0.95813812,0.247631643,0.348051955,0.895555741,0.966622221,0.443439103,0.320997046,0.526094013,0.687769206,0.273474515,0.736473175,0.051657357,0.049294493,0.386287705,0.353473192,0.315633215,0.491019763,0.320733582,0.192257918,0.309469549,0.974904273,0.411113417,0.444712777,0.57654499,0.983340768,0.241601276,0.681282111,0.715984694,0.607324417,0.08857834,0.676872276,0.064094711,0.59614265,0.739581177,0.210969891,0.841622008,0.030353806,0.843812864,0.460329051,0.21758794,0.133778145,0.953307168,0.072665588,0.19909342,0.347822347,0.620234849,0.544801085,0.125643492,0.289727984,0.238751771,0.213542854,0.411144336,0.704031453,0.217452932,0.36667888,0.390917427,0.976456529,0.954666357,M,33.6926875,0.552975586,9.628804867,1
0.800137583,0.241658921,0.068037314,0.316904138,0.266794549,0.5059258,0.77772791,0.858322939,0.844864085,0.359675561,0.687234343,0.312834198,0.060905543,0.701565266,0.009827553,0.409182587,0.329379269,0.693377539,0.766245473,0.304094636,0.811627014,0.293916761,0.44632636,0.727018527,0.692920229,0.987368472,0.225161024,0.662317914,0.609681908,0.915098454,0.156362142,0.751798164,0.568268616,0.27466587,0.474434914,0.333776597,0.579313403,0.889000611,0.569304984,0.631722418,0.518747847,0.051165506,0.232858557,0.492001729,0.310235284,0.181763598,0.504132842,0.322809793,0.258107643,0.463985417,0.133284258,0.927745733,0.867702098,0.707620586,0.106213828,0.775877254,0.807957328,0.767764618,0.113965887,0.643907957,M,75.31997019,0.488561161,17.80448369,1
0.834324796,0.577353401,0.646407375,0.458363479,0.52870732,0.034376858,0.638963022,0.081447213,0.435014594,0.292655098,0.54542795,0.133416336,0.691643402,0.795011537,0.16335445,0.104313087,0.145515483,0.877127562,0.528189262,0.467260996,0.106711819,0.649556007,0.867999592,0.828185869,0.626054709,0.075278717,0.112397027,0.049308987,0.257479216,0.135661467,0.26004804,0.385058056,0.942982784,0.61037606,0.834973786,0.710351501,0.112503131,0.735920406,0.275098882,0.639107847,0.340961974,0.997672263,0.263551479,0.279130471,0.930672256,0.024644405,0.696688988,0.725326391,0.836378577,0.974439311,0.975601919,0.065276758,0.821839323,0.646309934,0.647342134,0.128349927,0.650187166,0.982482581,0.91181857,0.439130661,R,29.43481665,0.113938183,8.491971665,0
0.039947973,0.36229349,0.826390312,0.701499101,0.459343656,0.055101535,0.426894728,0.46902494,0.928555533,0.641086104,0.311652917,0.525318264,0.066055308,0.972568236,0.360059902,0.477867355,0.355283974,0.68251173,0.662232158,0.715322311,0.26814323,0.315668481,0.125251231,0.655509972,0.039797127,0.597682336,0.869695885,0.890832148,0.44903776,0.459303688,0.076969183,0.670765025,0.82125942,0.244655055,0.421300882,0.838839337,0.877120468,0.24317998,0.550570635,0.192493151,0.101878764,0.911120501,0.820507504,0.760034902,0.048766319,0.843728793,0.438044076,0.342395123,0.546476361,0.091353243,0.756646549,0.582435077,0.186590097,0.1882322,0.184248652,0.057002388,0.587798449,0.840348178,0.017498214,0.049004645,R,76.33080772,0.083951661,5.315291066,0
0.572770277,0.819495685,0.326738891,0.349614399,0.596346497,0.274212889,0.026608366,0.735228518,0.625649913,0.580755999,0.741684129,0.675230838,0.205881988,0.352481047,0.126110142,0.129857013,0.676195746,0.858600107,0.962732584,0.628347118,0.184101323,0.105650345,0.812850972,0.578756476,0.618285021,0.781462089,0.703277228,0.834458253,0.056213905,0.747520637,0.850852757,0.286135042,0.640447274,0.314162064,0.957971066,0.033423572,0.579792844,0.166503547,0.712220205,0.175890283,0.235383262,0.494370811,0.91483495,0.211714372,0.144240021,0.758976832,0.500619532,0.911785112,0.146614557,0.645927893,0.232879146,0.156760429,0.683429415,0.59368462,0.754827458,0.309462576,0.447971656,0.405471676,0.984089464,0.292248957,M,74.54670382,0.339564846,45.33711863,1
0.294817238,0.354548209,0.564594081,0.252322744,0.91528994,0.265685565,0.895815732,0.103475064,0.656562702,0.906985518,0.168749438,0.96832696,0.45288336,0.945715108,0.676820044,0.30158687,0.188302525,0.303735046,0.093017409,0.143867966,0.10466044,0.422943544,0.795578376,0.141383554,0.130320433,0.64342895,0.197182982,0.097610038,0.166848578,0.923731396,0.821471253,0.354064562,0.655820767,0.537275674,0.677124263,0.682671152,0.628734015,0.266101369,0.039006421,0.455566782,0.890973885,0.569497259,0.832391042,0.991624343,0.163616204,0.691777639,0.674293574,0.979955447,0.985600734,0.686678612,0.243614792,0.798555838,0.107029134,0.780699304,0.910196124,0.382833395,0.630635295,0.430142732,0.437765055,0.310370889,R,24.58271326,0.310846156,49.88251692,0
0.76212962,0.936176564,0.940750859,0.174781285,0.87474365,0.737431441,0.252837401,0.067284613,0.267997267,0.912208237,0.633178675,0.721054661,0.257152351,0.719388156,0.028121506,0.375321346,0.626753349,0.146096566,0.823003574,0.235031299,0.652281113,0.405197143,0.596043595,0.107450553,0.0169128,0.909564427,0.269630009,0.819677003,0.9993503,0.211431258,0.265170741,0.662859788,0.965448635,0.915814348,0.50287552,0.795110283,0.135745853,0.977438184,0.964353234,0.163728958,0.299423125,0.100154998,0.271717599,0.815955789,0.378315607,0.088396967,0.342225525,0.981383334,0.629683595,0.416160946,0.166538513,0.986176797,0.820849009,0.281477302,0.070068696,0.056625557,0.12037815,0.580768584,0.928763421,0.496743428,R,72.88221801,0.953656451,8.20572198,0
0.842945482,0.44588662,0.708583546,0.731872737,0.173963706,0.361216059,0.637302157,0.070696608,0.361540188,0.534799466,0.996224493,0.474533563,0.816056757,0.432067285,0.796390723,0.595414802,0.886595442,0.410942552,0.60430442,0.630018681,0.417382942,0.144312044,0.093559407,0.016671551,0.873534264,0.236474912,0.211506749,0.7360354,0.320016113,0.506044692,0.162511065,0.959745721,0.8515814,0.863789623,0.406773749,0.762361214,0.143876155,0.008619003,0.019972933,0.586601737,0.455394905,0.518015349,0.00746314,0.42268662,0.718068161,0.442693702,0.732219206,0.233018964,0.813142004,0.58843124,0.210763099,0.236720476,0.628030465,0.829939593,0.415627782,0.258300429,0.867011607,0.669268292,0.448085487,0.487900195,M,74.77766383,0.783622742,2.726127944,1
0.204256468,0.62680263,0.358742511,0.995645177,0.480183515,0.485885606,0.565851787,0.916756003,0.8008181,0.45113007,0.718699266,0.586235499,0.492367049,0.192315773,0.463936263,0.245818587,0.91484215,0.335406813,0.952264015,0.53305529,0.631544379,0.542940444,0.129380617,0.375821219,0.099146112,0.622954044,0.446874195,0.777984972,0.220470481,0.164566058,0.406332231,0.926585383,0.710421815,0.418923625,0.51727217,0.084213011,0.984575896,0.666407305,0.285404068,0.585808394,0.109482366,0.965836669,0.174784988,0.648030318,0.245454463,0.717561383,0.776821367,0.673419729,0.61449946,0.892469094,0.078626711,0.330914766,0.24828748,0.988013962,0.38938978,0.732612699,0.684725164,0.212081237,0.23899768,0.281284564,R,39.74539257,0.659924295,16.48655536,0
0.411127278,0.234325066,0.019651483,0.879393057,0.965609831,0.341570387,0.338506879,0.007091813,0.680250688,0.825439896,0.1466083,0.159666349,0.79008325,0.616290748,0.044860558,0.62254699,0.308917723,0.368725155,0.769731418,0.810935193,0.400356627,0.947152936,0.406462718,0.771836035,0.483877265,0.897532327,0.907761244,0.087416808,0.936493331,0.825534842,0.791310714,0.20091134,0.805119209,0.850132735,0.289150334,0.952260078,0.049860146,0.149909253,0.537581138,0.575792471,0.645150083,0.016969129,0.960366775,0.044588093,0.143061953,0.014014518,0.566858433,0.932266884,0.665947166,0.822657468,0.013281203,0.542015298,0.459562978,0.498967944,0.072213185,0.684435361,0.503220415,0.76514885,0.485290634,0.149381636,R,21.04204837,0.517648089,23.08295904,0
0.648256954,0.172386362,0.872394563,0.613116239,0.157203884,0.962338057,0.518365463,0.072898452,0.626832904,0.253198907,0.803693452,0.817822074,0.978947356,0.501869531,0.45495688,0.753475605,0.132470656,0.546915514,0.5462476,0.089473123,0.417984086,0.853284799,0.856153622,0.099237665,0.090720883,0.262695477,0.874766063,0.128902585,0.719996803,0.10116562,0.623137854,0.356067299,0.788913963,0.233690449,0.639201829,0.235682535,0.713660283,0.873678035,0.126801799,0.866595689,0.593575254,0.127110491,0.427541855,0.160860293,0.700347889,0.758868134,0.10579652,0.506139853,0.814625056,0.936163042,0.513517867,0.950279224,0.53568897,0.394190495,0.848203129,0.49298271,0.471902511,0.490312489,0.846785002,0.831941542,M,52.12708069,0.167367531,10.24106235,1
0.403519992,0.33329986,0.491928024,0.57277251,0.238337211,0.793955085,0.486482766,0.334045548,0.106820993,0.23884516,0.949281172,0.305099687,0.168859289,0.460672792,0.307087743,0.03515925,0.323145217,0.544108624,0.551712372,0.356558921,0.447302756,0.965517918,0.377348477,0.258226813,0.243467044,0.457764613,0.759520149,0.205988184,0.709296127,0.021149823,0.418932978,0.775865065,0.338732956,0.563737101,0.204979233,0.741995391,0.052279103,0.852542645,0.198196386,0.874398032,0.352529241,0.722683574,0.319225298,0.905911671,0.126637126,0.178519789,0.493030125,0.081938439,0.195980185,0.943766382,0.976489661,0.376259329,0.923286021,0.544824676,0.269742466,0.702398721,0.658901807,0.989125319,0.265047287,0.672059503,R,92.1397588,0.978456672,15.07124559,0
0.052023755,0.113646039,0.003918375,0.999460681,0.802273697,0.786723015,0.509726075,0.300067083,0.151264284,0.284674739,0.375971222,0.756310097,0.539661789,0.077483627,0.018029009,0.10233218,0.410498714,0.933192917,0.637402481,0.8018259,0.466374595,0.361666083,0.108400373,0.875933022,0.783160029,0.168118098,0.512260564,0.487374808,0.625091553,0.946186894,0.579771442,0.540217267,0.050322933,0.062907476,0.187346791,0.032470772,0.743352896,0.723330304,0.136056234,0.836078901,0.154786035,0.301175587,0.248976899,0.372307099,0.254663766,0.488950926,0.407407881,0.986569491,0.05592635,0.142181376,0.052825894,0.625841195,0.054509277,0.836439737,0.511938631,0.527007625,0.561594508,0.170813706,0.197690303,0.318817323,R,63.96167324,0.375040698,10.04353678,0
0.593496416,0.210117776,0.116331727,0.970116886,0.021981815,0.802697405,0.78803515,0.297214114,0.135626616,0.145628647,0.697431617,0.642806591,0.782745674,0.937481172,0.691927363,0.155851537,0.243442617,0.842193731,0.209306076,0.072522317,0.703280054,0.402526355,0.920040053,0.650255071,0.090418978,0.947856567,0.258557264,0.33721249,0.402260414,0.051224296,0.496515422,0.123318491,0.400970327,0.350709788,0.772840083,0.803170512,0.153412882,0.366551187,0.373353161,0.151410444,0.798453505,0.707228328,0.190381786,0.366721909,0.105805025,0.628206597,0.121371925,0.985934169,0.780682075,0.39023855,0.578563932,0.911341816,0.55409928,0.174498486,0.378703356,0.843144865,0.644213016,0.650724384,0.866821486,0.893973057,R,17.29224976,0.106925602,38.71302842,0
